sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,60.0,99999.0,1.2,2.1,1.0019192515363173
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,60.0,99999.0,2.1,2.4,1.0045863747864294
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,60.0,99999.0,2.1,2.4,1.0048551669851804
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,60.0,99999.0,2.1,2.4,1.0043175825876784
NUM_LooseRelIso_DEN_MediumID_pt_abseta,central,0.0,20.0,0.0,0.9,0.9877027667628995
NUM_LooseRelIso_DEN_MediumID_pt_abseta,up,0.0,20.0,0.0,0.9,0.9918973781408992
NUM_LooseRelIso_DEN_MediumID_pt_abseta,down,0.0,20.0,0.0,0.9,0.9835081553848998
NUM_LooseRelIso_DEN_MediumID_pt_abseta,central,0.0,20.0,0.9,1.2,0.9982167606548279
NUM_LooseRelIso_DEN_MediumID_pt_abseta,up,0.0,20.0,0.9,1.2,1.0043011588292043
NUM_LooseRelIso_DEN_MediumID_pt_abseta,down,0.0,20.0,0.9,1.2,0.9921323624804514
NUM_LooseRelIso_DEN_MediumID_pt_abseta,central,0.0,20.0,1.2,2.1,1.0209010378487433
